welfaretarget_target_id,welfare_id
5,1648
3,1649
0,1649
4,1649
1,1649
5,1650
3,1651
0,1651
4,1651
1,1651
3,1652
0,1652
4,1652
1,1652
5,1653
3,1654
0,1654
4,1654
1,1654
5,1655
3,1656
0,1656
4,1656
1,1656
3,1657
3,1658
0,1659
3,1660
0,1660
4,1660
1,1660
5,1661
5,1662
3,1663
0,1664
5,1665
5,1666
0,1667
5,1668
3,1669
0,1669
4,1669
1,1669
3,1670
5,1671
5,1672
3,1673
0,1673
4,1673
1,1673
1,1674
5,1675
5,1676
3,1677
0,1677
4,1677
1,1677
3,1678
5,1679
5,1680
0,1681
3,1682
0,1682
4,1682
1,1682
3,1683
3,1684
0,1684
4,1684
1,1684
3,1685
0,1685
4,1685
1,1685
5,1686
5,1687
3,1688
5,1689
3,1690
3,1691
3,1692
0,1692
4,1692
1,1692
5,1693
3,1694
0,1694
4,1694
1,1694
5,1695
5,1696
3,1697
5,1698
5,1699
3,1700
0,1700
4,1700
1,1700
5,1701
5,1702
5,1703
3,1704
3,1705
5,1706
3,1707
0,1707
4,1707
1,1707
3,1708
3,1709
5,1710
3,1711
5,1712
3,1713
3,1714
3,1715
5,1716
3,1717
3,1718
0,1718
4,1718
1,1718
0,1719
3,1720
3,1721
5,1722
0,1723
5,1724
0,1725
5,1726
5,1727
3,1728
0,1728
4,1728
1,1728
5,1729
3,1730
0,1730
4,1730
1,1730
3,1731
0,1731
4,1731
1,1731
5,1732
3,1733
0,1733
4,1733
1,1733
3,1734
0,1734
4,1734
1,1734
3,1735
3,1736
0,1736
4,1736
1,1736
3,1737
5,1738
3,1739
5,1740
3,1741
5,1742
5,1743
3,1744
0,1744
4,1744
1,1744
5,1745
3,1746
5,1747
5,1748
3,1749
3,1750
3,1751
5,1752
3,1753
0,1753
4,1753
1,1753
3,1754
5,1755
5,1756
3,1757
5,1758
3,1759
0,1759
4,1759
1,1759
3,1760
0,1760
4,1760
1,1760
5,1761
5,1762
3,1763
0,1763
4,1763
1,1763
5,1764
5,1765
0,1766
5,1767
3,1768
0,1768
4,1768
1,1768
3,1769
3,1770
0,1770
4,1770
1,1770
5,1771
3,1772
0,1772
4,1772
1,1772
5,1773
3,1774
0,1774
4,1774
1,1774
5,1775
5,1776
5,1777
5,1778
5,1779
3,1780
0,1780
4,1780
1,1780
5,1781
5,1782
3,1783
0,1783
4,1783
1,1783
5,1784
3,1785
0,1785
4,1785
1,1785
3,1786
0,1786
4,1786
1,1786
5,1787
3,1788
3,1789
0,1789
4,1789
1,1789
3,1790
0,1790
4,1790
1,1790
5,1791
3,1792
0,1792
4,1792
1,1792
3,1793
0,1793
4,1793
1,1793
5,1794
5,1795
3,1796
0,1796
4,1796
1,1796
3,1797
3,1798
3,1799
3,1800
0,1800
4,1800
1,1800
5,1801
3,1802
3,1803
0,1803
4,1803
1,1803
3,1804
0,1804
4,1804
1,1804
5,1805
5,1806
5,1807
3,1808
5,1809
0,1810
3,1811
0,1811
4,1811
1,1811
5,1812
5,1813
3,1814
0,1814
4,1814
1,1814
5,1815
3,1816
0,1816
4,1816
1,1816
5,1817
5,1818
3,1819
5,1820
3,1821
0,1821
4,1821
1,1821
5,1822
3,1823
0,1823
4,1823
1,1823
5,1824
3,1825
5,1826
3,1827
5,1828
3,1829
3,1830
3,1831
3,1832
3,1833
3,1834
5,1835
3,1836
3,1837
3,1838
3,1839
3,1840
3,1841
3,1842
3,1843
3,1844
3,1845
5,1846
5,1847
3,1848
3,1849
3,1850
3,1851
3,1852
3,1853
3,1854
3,1855
3,1856
3,1857
3,1858
3,1859
3,1860
3,1861
0,1861
4,1861
1,1861
3,1862
3,1863
3,1864
3,1865
3,1866
3,1867
3,1868
3,1869
3,1870
3,1871
3,1872
3,1873
3,1874
3,1875
3,1876
3,1877
0,1877
4,1877
1,1877
3,1878
5,1879
3,1880
3,1881
3,1882
3,1883
3,1884
0,1884
4,1884
1,1884
3,1885
3,1886
3,1887
3,1888
3,1889
5,1890
3,1891
3,1892
3,1893
3,1894
3,1895
3,1896
5,1897
5,1898
3,1899
0,1899
4,1899
1,1899
3,1900
3,1901
5,1902
5,1903
3,1904
3,1905
3,1906
3,1907
3,1908
3,1909
3,1910
3,1911
3,1912
3,1913
0,1913
4,1913
1,1913
3,1914
4,1914
1,1914
3,1915
4,1915
1,1915
3,1916
3,1917
3,1918
3,1919
3,1920
3,1921
3,1922
3,1923
5,1924
5,1925
3,1926
3,1927
5,1928
5,1929
3,1930
0,1930
4,1930
1,1930
0,1931
5,1932
3,1933
3,1934
3,1935
3,1936
5,1937
3,1938
0,1938
4,1938
1,1938
3,1939
3,1940
5,1941
3,1942
0,1942
4,1942
1,1942
3,1943
0,1943
4,1943
1,1943
3,1944
3,1945
3,1946
3,1947
4,1948
5,1949
3,1950
0,1950
4,1950
1,1950
3,1951
3,1952
3,1953
3,1954
3,1955
3,1956
3,1957
0,1957
4,1957
1,1957
3,1958
5,1959
3,1960
3,1961
0,1961
4,1961
1,1961
5,1962
5,1963
5,1964
3,1965
0,1965
4,1965
1,1965
5,1966
3,1967
0,1967
4,1967
1,1967
5,1968
3,1969
3,1970
5,1971
3,1972
5,1973
5,1974
3,1975
3,1976
0,1976
4,1976
1,1976
3,1977
5,1978
3,1979
0,1979
4,1979
1,1979
3,1980
0,1980
4,1980
1,1980
5,1981
5,1982
5,1983
3,1984
3,1985
5,1986
5,1987
3,1988
0,1988
4,1988
1,1988
5,1989
5,1990
3,1991
3,1992
0,1992
4,1992
1,1992
3,1993
0,1993
4,1993
1,1993
5,1994
3,1995
3,1996
0,1997
3,1998
0,1998
4,1998
1,1998
3,1999
5,2000
5,2001
5,2002
5,2003
0,2004
5,2005
5,2006
3,2007
0,2007
4,2007
1,2007
3,2008
5,2009
3,2010
0,2010
4,2010
1,2010
5,2011
5,2012
5,2013
5,2014
3,2015
0,2015
4,2015
1,2015
5,2016
3,2017
0,2017
4,2017
1,2017
3,2018
0,2018
4,2018
1,2018
3,2019
0,2019
4,2019
1,2019
3,2020
3,2021
5,2022
5,2023
3,2024
5,2025
3,2026
3,2027
0,2027
4,2027
1,2027
3,2028
0,2028
4,2028
1,2028
3,2029
3,2030
0,2030
4,2030
1,2030
3,2031
4,2032
3,2033
0,2033
4,2033
1,2033
5,2034
3,2035
0,2035
4,2035
1,2035
3,2036
0,2036
4,2036
1,2036
5,2037
3,2038
0,2038
4,2038
1,2038
3,2039
3,2040
3,2041
3,2042
3,2043
5,2044
3,2045
0,2045
4,2045
1,2045
3,2046
4,2046
1,2046
3,2047
0,2047
4,2047
1,2047
4,2048
5,2049
3,2050
3,2051
5,2052
3,2053
0,2053
4,2053
1,2053
3,2054
3,2055
3,2056
5,2057
5,2058
3,2059
0,2059
4,2059
1,2059
3,2060
0,2060
4,2060
1,2060
3,2061
0,2061
4,2061
1,2061
3,2062
3,2063
3,2064
5,2065
3,2066
3,2067
3,2068
0,2068
4,2068
1,2068
3,2069
0,2069
4,2069
1,2069
3,2070
3,2071
0,2071
4,2071
1,2071
3,2072
0,2072
4,2072
1,2072
3,2073
3,2074
5,2075
5,2076
3,2077
3,2078
0,2078
4,2078
1,2078
5,2079
3,2080
0,2080
4,2080
1,2080
3,2081
0,2081
4,2081
1,2081
5,2082
5,2083
3,2084
0,2084
4,2084
1,2084
3,2085
0,2085
4,2085
1,2085
5,2086
3,2087
0,2087
4,2087
1,2087
5,2088
3,2089
0,2089
4,2089
1,2089
3,2090
0,2090
4,2090
1,2090
3,2091
0,2091
4,2091
1,2091
3,2092
0,2092
4,2092
1,2092
5,2093
5,2094
3,2095
0,2095
4,2095
1,2095
5,2096
5,2097
3,2098
0,2098
4,2098
1,2098
3,2099
0,2099
4,2099
1,2099
3,2100
0,2100
4,2100
1,2100
5,2101
3,2102
0,2102
4,2102
1,2102
5,2103
3,2104
5,2105
5,2106
3,2107
5,2108
3,2109
5,2110
5,2111
3,2112
0,2112
4,2112
1,2112
3,2113
0,2113
4,2113
1,2113
5,2114
3,2115
3,2116
0,2116
4,2116
1,2116
3,2117
5,2118
5,2119
3,2120
5,2121
3,2122
3,2123
0,2123
4,2123
1,2123
3,2124
0,2124
4,2124
1,2124
5,2125
5,2126
3,2127
3,2128
0,2128
4,2128
1,2128
5,2129
3,2130
0,2130
4,2130
1,2130
3,2131
0,2131
4,2131
1,2131
3,2132
3,2133
0,2133
4,2133
1,2133
3,2134
1,2135
3,2136
3,2137
0,2137
4,2137
1,2137
3,2138
0,2138
4,2138
1,2138
3,2139
3,2140
3,2141
0,2141
4,2141
1,2141
3,2142
3,2143
3,2144
3,2145
0,2145
4,2145
1,2145
5,2146
3,2147
0,2147
4,2147
1,2147
3,2148
5,2149
3,2150
3,2151
3,2152
0,2152
4,2152
1,2152
3,2153
5,2154
3,2155
3,2156
3,2157
0,2157
4,2157
1,2157
3,2158
0,2158
4,2158
1,2158
3,2159
3,2160
0,2160
4,2160
1,2160
3,2161
4,2162
3,2163
0,2163
4,2163
1,2163
5,2164
3,2165
3,2166
3,2167
3,2168
0,2168
4,2168
1,2168
3,2169
3,2170
3,2171
0,2171
4,2171
1,2171
3,2172
3,2173
3,2174
3,2175
3,2176
3,2177
5,2178
3,2179
0,2179
4,2179
1,2179
3,2180
3,2181
3,2182
0,2183
3,2184
0,2184
4,2184
1,2184
5,2185
3,2186
3,2187
3,2188
5,2189
3,2190
0,2190
4,2190
1,2190
3,2191
3,2192
0,2193
3,2194
3,2195
0,2195
4,2195
1,2195
3,2196
3,2197
3,2198
3,2199
0,2199
4,2199
1,2199
3,2200
3,2201
0,2201
4,2201
1,2201
3,2202
0,2202
4,2202
1,2202
5,2203
0,2204
5,2205
3,2206
0,2206
4,2206
1,2206
3,2207
0,2208
0,2209
5,2210
5,2211
5,2212
5,2213
1,2214
0,2215
3,2216
3,2217
0,2217
4,2217
1,2217
3,2218
3,2219
0,2219
4,2219
1,2219
5,2220
0,2221
5,2222
4,2223
5,2224
0,2225
3,2226
3,2227
3,2228
3,2229
0,2229
4,2229
1,2229
3,2230
0,2230
4,2230
1,2230
3,2231
0,2231
4,2231
1,2231
5,2232
5,2233
3,2234
3,2235
3,2236
3,2237
3,2238
0,2238
4,2238
1,2238
3,2239
5,2240
5,2241
3,2242
0,2242
4,2242
1,2242
5,2243
0,2244
5,2245
5,2246
3,2247
0,2247
4,2247
1,2247
3,2248
3,2249
0,2249
4,2249
1,2249
3,2250
3,2251
0,2252
5,2253
3,2254
0,2254
4,2254
1,2254
3,2255
0,2255
4,2255
1,2255
0,2256
5,2257
3,2258
0,2258
4,2258
1,2258
5,2259
3,2260
0,2260
4,2260
1,2260
5,2261
3,2262
0,2263
3,2264
5,2265
5,2266
3,2267
5,2268
3,2269
0,2269
4,2269
1,2269
3,2270
3,2271
0,2271
4,2271
1,2271
3,2272
0,2272
4,2272
1,2272
3,2273
3,2274
5,2275
5,2276
3,2277
3,2278
3,2279
3,2280
0,2280
4,2280
1,2280
3,2281
3,2282
0,2282
4,2282
1,2282
5,2283
5,2284
3,2285
5,2286
3,2287
5,2288
5,2289
3,2290
5,2291
3,2292
0,2293
5,2294
3,2295
3,2296
5,2297
3,2298
0,2298
4,2298
1,2298
3,2299
3,2300
5,2301
5,2302
0,2303
3,2304
5,2305
5,2306
3,2307
0,2307
4,2307
1,2307
3,2308
0,2308
4,2308
1,2308
3,2309
3,2310
3,2311
3,2312
3,2313
5,2314
5,2315
5,2316
3,2317
3,2318
5,2319
3,2320
0,2320
4,2320
1,2320
3,2321
0,2321
4,2321
1,2321
3,2322
0,2322
4,2322
1,2322
3,2323
0,2323
4,2323
1,2323
3,2324
3,2325
0,2325
4,2325
1,2325
3,2326
5,2327
0,2328
3,2329
3,2330
3,2331
3,2332
0,2333
3,2334
5,2335
0,2336
5,2337
5,2338
5,2339
5,2340
5,2341
3,2342
0,2343
5,2344
5,2345
3,2346
0,2346
4,2346
1,2346
3,2347
0,2347
4,2347
1,2347
3,2348
0,2348
4,2348
1,2348
5,2349
5,2350
3,2351
0,2351
4,2351
1,2351
5,2352
3,2353
3,2354
3,2355
0,2355
4,2355
1,2355
5,2356
5,2357
5,2358
3,2359
0,2360
3,2361
0,2361
4,2361
1,2361
3,2362
0,2362
4,2362
1,2362
5,2363
3,2364
3,2365
0,2365
4,2365
1,2365
3,2366
0,2366
4,2366
1,2366
3,2367
3,2368
3,2369
5,2370
0,2371
5,2372
5,2373
5,2374
5,2375
5,2376
3,2377
3,2378
1,2379
3,2380
3,2381
3,2382
5,2383
5,2384
5,2385
3,2386
3,2387
3,2388
3,2389
5,2390
3,2391
0,2391
4,2391
1,2391
3,2392
0,2392
4,2392
1,2392
5,2393
3,2394
0,2394
4,2394
1,2394
5,2395
3,2396
0,2396
4,2396
1,2396
3,2397
0,2397
4,2397
1,2397
3,2398
5,2399
5,2400
5,2401
3,2402
3,2403
0,2403
4,2403
1,2403
5,2404
5,2405
5,2406
5,2407
3,2408
0,2408
4,2408
1,2408
3,2409
0,2409
4,2409
1,2409
5,2410
3,2411
5,2412
3,2413
3,2414
0,2414
4,2414
1,2414
3,2415
0,2415
4,2415
1,2415
3,2416
0,2416
4,2416
1,2416
3,2417
3,2418
3,2419
3,2420
3,2421
3,2422
3,2423
3,2424
3,2425
3,2426
3,2427
3,2428
5,2429
3,2430
3,2431
3,2432
3,2433
3,2434
3,2435
3,2436
3,2437
3,2438
3,2439
3,2440
3,2441
3,2442
3,2443
3,2444
3,2445
3,2446
3,2447
3,2448
3,2449
3,2450
3,2451
3,2452
3,2453
3,2454
3,2455
5,2456
3,2457
3,2458
3,2459
3,2460
3,2461
5,2462
3,2463
5,2464
3,2465
3,2466
5,2467
5,2468
5,2469
3,2470
3,2471
5,2472
3,2473
3,2474
3,2475
3,2476
3,2477
3,2478
3,2479
3,2480
3,2481
5,2482
3,2483
3,2484
3,2485
0,2486
3,2487
0,2487
4,2487
1,2487
4,2488
3,2489
5,2490
3,2491
5,2492
3,2493
3,2494
0,2494
4,2494
1,2494
5,2495
5,2496
5,2497
0,2498
3,2499
5,2500
3,2501
1,2502
3,2503
3,2504
3,2505
0,2505
4,2505
1,2505
3,2506
3,2507
3,2508
3,2509
3,2510
3,2511
3,2512
5,2513
3,2514
0,2514
4,2514
1,2514
3,2515
5,2516
5,2517
5,2518
5,2519
3,2520
0,2520
4,2520
1,2520
5,2521
3,2522
0,2522
4,2522
1,2522
5,2523
5,2524
5,2525
5,2526
3,2527
3,2528
3,2529
0,2529
4,2529
1,2529
5,2530
5,2531
5,2532
3,2533
0,2533
4,2533
1,2533
3,2534
3,2535
3,2536
3,2537
5,2538
5,2539
5,2540
3,2541
3,2542
3,2543
3,2544
3,2545
3,2546
3,2547
3,2548
3,2549
5,2550
5,2551
3,2552
3,2553
0,2553
4,2553
1,2553
3,2554
3,2555
3,2556
3,2557
3,2558
5,2559
3,2560
3,2561
5,2562
3,2563
0,2563
4,2563
1,2563
3,2564
3,2565
3,2566
3,2567
3,2568
5,2569
3,2570
3,2571
3,2572
3,2573
3,2574
3,2575
3,2576
3,2577
5,2578
5,2579
3,2580
3,2581
3,2582
3,2583
5,2584
3,2585
3,2586
3,2587
3,2588
3,2589
5,2590
3,2591
3,2592
3,2593
3,2594
3,2595
5,2596
3,2597
3,2598
3,2599
3,2600
3,2601
3,2602
3,2603
3,2604
3,2605
0,2605
4,2605
1,2605
3,2606
5,2607
5,2608
3,2609
0,2609
4,2609
1,2609
3,2610
5,2611
3,2612
3,2613
3,2614
3,2615
3,2616
3,2617
3,2618
3,2619
5,2620
3,2621
3,2622
0,2622
4,2622
1,2622
3,2623
3,2624
5,2625
0,2626
5,2627
3,2628
3,2629
3,2630
3,2631
3,2632
3,2633
3,2634
5,2635
5,2636
0,2637
3,2638
3,2639
3,2640
3,2641
0,2641
4,2641
1,2641
3,2642
3,2643
0,2643
4,2643
1,2643
5,2644
5,2645
3,2646
0,2646
4,2646
1,2646
3,2647
3,2648
0,2648
4,2648
1,2648
5,2649
5,2650
5,2651
5,2652
0,2653
5,2654
5,2655
3,2656
5,2657
0,2658
5,2659
3,2660
0,2660
4,2660
1,2660
5,2661
5,2662
5,2663
5,2664
3,2665
0,2665
4,2665
1,2665
5,2666
3,2667
0,2667
4,2667
1,2667
0,2668
3,2669
0,2669
4,2669
1,2669
3,2670
0,2670
4,2670
1,2670
3,2671
0,2671
4,2671
1,2671
3,2672
0,2672
4,2672
1,2672
5,2673
5,2674
5,2675
3,2676
0,2676
4,2676
1,2676
3,2677
0,2677
4,2677
1,2677
3,2678
0,2678
4,2678
1,2678
5,2679
5,2680
3,2681
0,2681
4,2681
1,2681
3,2682
0,2682
4,2682
1,2682
5,2683
5,2684
5,2685
3,2686
0,2686
4,2686
1,2686
5,2687
3,2688
0,2688
4,2688
1,2688
3,2689
3,2690
5,2691
3,2692
0,2692
4,2692
1,2692
3,2693
0,2693
4,2693
1,2693
3,2694
0,2694
4,2694
1,2694
3,2695
0,2695
4,2695
1,2695
3,2696
0,2696
4,2696
1,2696
3,2697
0,2697
4,2697
1,2697
3,2698
3,2699
0,2699
4,2699
1,2699
5,2700
0,2701
5,2702
5,2703
5,2704
3,2705
0,2705
4,2705
1,2705
3,2706
0,2706
4,2706
1,2706
3,2707
3,2708
0,2709
3,2710
3,2711
0,2711
4,2711
1,2711
5,2712
3,2713
3,2714
0,2714
4,2714
1,2714
5,2715
5,2716
5,2717
3,2718
0,2718
4,2718
1,2718
5,2719
3,2720
0,2720
4,2720
1,2720
3,2721
0,2721
4,2721
1,2721
4,2722
3,2723
3,2724
0,2724
4,2724
1,2724
3,2725
0,2725
4,2725
1,2725
3,2726
5,2727
5,2728
5,2729
3,2730
0,2730
4,2730
1,2730
3,2731
0,2731
4,2731
1,2731
5,2732
5,2733
5,2734
3,2735
0,2735
4,2735
1,2735
5,2736
5,2737
5,2738
3,2739
0,2739
4,2739
1,2739
5,2740
5,2741
5,2742
5,2743
3,2744
0,2744
4,2744
1,2744
3,2745
0,2745
4,2745
1,2745
3,2746
0,2746
4,2746
1,2746
3,2747
0,2747
4,2747
1,2747
3,2748
3,2749
0,2749
4,2749
1,2749
3,2750
0,2750
4,2750
1,2750
5,2751
5,2752
5,2753
3,2754
0,2754
4,2754
1,2754
3,2755
0,2755
4,2755
1,2755
5,2756
5,2757
5,2758
3,2759
0,2759
4,2759
1,2759
5,2760
3,2761
3,2762
0,2762
4,2762
1,2762
3,2763
5,2764
3,2765
0,2765
4,2765
1,2765
5,2766
5,2767
3,2768
0,2768
4,2768
1,2768
5,2769
3,2770
0,2770
4,2770
1,2770
3,2771
5,2772
3,2773
0,2773
4,2773
1,2773
5,2774
3,2775
5,2776
3,2777
0,2777
4,2777
1,2777
3,2778
0,2778
4,2778
1,2778
0,2779
5,2780
3,2781
0,2781
4,2781
1,2781
3,2782
5,2783
3,2784
3,2785
3,2786
0,2786
4,2786
1,2786
3,2787
0,2787
4,2787
1,2787
5,2788
3,2789
3,2790
0,2790
4,2790
1,2790
3,2791
3,2792
3,2793
0,2793
4,2793
1,2793
3,2794
0,2794
4,2794
1,2794
3,2795
5,2796
3,2797
0,2797
4,2797
1,2797
0,2798
3,2799
0,2799
4,2799
1,2799
3,2800
0,2800
4,2800
1,2800
3,2801
3,2802
3,2803
0,2803
4,2803
1,2803
3,2804
0,2804
4,2804
1,2804
5,2805
5,2806
3,2807
3,2808
3,2809
3,2810
0,2810
4,2810
1,2810
5,2811
5,2812
3,2813
3,2814
0,2814
4,2814
1,2814
3,2815
5,2816
5,2817
3,2818
3,2819
0,2819
4,2819
1,2819
3,2820
0,2820
4,2820
1,2820
0,2821
4,2822
0,2823
3,2824
0,2824
4,2824
1,2824
3,2825
0,2825
4,2825
1,2825
5,2826
5,2827
5,2828
3,2829
0,2829
4,2829
1,2829
3,2830
0,2830
4,2830
1,2830
3,2831
0,2831
4,2831
1,2831
3,2832
0,2832
4,2832
1,2832
5,2833
3,2834
0,2834
4,2834
1,2834
3,2835
3,2836
3,2837
3,2838
5,2839
3,2840
0,2840
4,2840
1,2840
3,2841
0,2841
4,2841
1,2841
5,2842
3,2843
3,2844
3,2845
3,2846
3,2847
3,2848
3,2849
5,2850
3,2851
5,2852
3,2853
3,2854
0,2854
4,2854
1,2854
3,2855
3,2856
3,2857
3,2858
0,2858
4,2858
1,2858
3,2859
0,2859
4,2859
1,2859
3,2860
0,2860
4,2860
1,2860
3,2861
3,2862
5,2863
5,2864
3,2865
3,2866
3,2867
0,2867
4,2867
1,2867
3,2868
3,2869
0,2869
4,2869
1,2869
5,2870
5,2871
3,2872
5,2873
5,2874
5,2875
3,2876
0,2876
4,2876
1,2876
3,2877
0,2877
4,2877
1,2877
1,2878
3,2879
0,2879
4,2879
1,2879
3,2880
0,2880
4,2880
1,2880
5,2881
3,2882
0,2882
4,2882
1,2882
3,2883
0,2883
4,2883
1,2883
3,2884
0,2884
4,2884
1,2884
5,2885
5,2886
3,2887
0,2887
4,2887
1,2887
5,2888
5,2889
3,2890
0,2890
4,2890
1,2890
3,2891
0,2891
4,2891
1,2891
3,2892
0,2892
4,2892
1,2892
3,2893
0,2893
4,2893
1,2893
5,2894
3,2895
3,2896
3,2897
0,2897
4,2897
1,2897
3,2898
0,2898
4,2898
1,2898
5,2899
3,2900
3,2901
0,2901
4,2901
1,2901
3,2902
0,2902
4,2902
1,2902
5,2903
3,2904
0,2904
4,2904
1,2904
5,2905
3,2906
3,2907
3,2908
0,2908
4,2908
1,2908
3,2909
3,2910
0,2910
4,2910
1,2910
3,2911
5,2912
0,2913
3,2914
3,2915
3,2916
3,2917
3,2918
3,2919
3,2920
3,2921
3,2922
5,2923
5,2924
3,2925
3,2926
3,2927
0,2927
4,2927
1,2927
3,2928
0,2928
4,2928
1,2928
5,2929
5,2930
5,2931
3,2932
0,2932
4,2932
1,2932
5,2933
5,2934
3,2935
0,2935
4,2935
1,2935
1,2936
5,2937
3,2938
3,2939
5,2940
5,2941
5,2942
4,2943
5,2944
3,2945
5,2946
3,2947
0,2947
4,2947
1,2947
5,2948
5,2949
3,2950
0,2950
4,2950
1,2950
3,2951
3,2952
3,2953
3,2954
0,2954
4,2954
1,2954
5,2955
3,2956
3,2957
3,2958
0,2958
4,2958
1,2958
3,2959
0,2959
4,2959
1,2959
5,2960
3,2961
3,2962
0,2962
4,2962
1,2962
3,2963
5,2964
5,2965
5,2966
3,2967
5,2968
3,2969
3,2970
5,2971
5,2972
3,2973
3,2974
5,2975
5,2976
3,2977
0,2977
4,2977
1,2977
3,2978
0,2978
4,2978
1,2978
3,2979
0,2979
4,2979
1,2979
3,2980
0,2980
4,2980
1,2980
3,2981
5,2982
5,2983
3,2984
0,2984
4,2984
1,2984
0,2985
5,2986
5,2987
3,2988
5,2989
5,2990
3,2991
0,2991
4,2991
1,2991
3,2992
5,2993
3,2994
0,2994
4,2994
1,2994
3,2995
0,2995
4,2995
1,2995
3,2996
3,2997
3,2998
0,2998
4,2998
1,2998
5,2999
3,3000
0,3000
4,3000
1,3000
5,3001
3,3002
5,3003
3,3004
3,3005
3,3006
3,3007
3,3008
0,3008
4,3008
1,3008
3,3009
0,3009
4,3009
1,3009
3,3010
0,3010
4,3010
1,3010
3,3011
3,3012
3,3013
0,3013
4,3013
1,3013
1,3014
5,3015
3,3016
0,3016
4,3016
1,3016
0,3017
5,3018
5,3019
3,3020
1,3021
3,3022
0,3022
4,3022
1,3022
3,3023
0,3023
4,3023
1,3023
5,3024
5,3025
5,3026
1,3027
3,3028
0,3028
4,3028
1,3028
3,3029
0,3029
4,3029
1,3029
5,3030
5,3031
5,3032
1,3033
3,3034
3,3035
0,3035
4,3035
1,3035
3,3036
0,3036
4,3036
1,3036
3,3037
3,3038
0,3038
4,3038
1,3038
5,3039
3,3040
0,3040
4,3040
1,3040
5,3041
1,3042
3,3043
0,3043
4,3043
1,3043
5,3044
5,3045
5,3046
3,3047
3,3048
0,3049
3,3050
0,3050
4,3050
1,3050
5,3051
5,3052
0,3053
5,3054
3,3055
0,3055
4,3055
1,3055
3,3056
0,3056
4,3056
1,3056
5,3057
3,3058
0,3058
4,3058
1,3058
5,3059
0,3060
3,3061
0,3061
4,3061
1,3061
1,3062
3,3063
4,3064
5,3065
5,3066
1,3067
0,3068
1,3069
5,3070
1,3071
5,3072
3,3073
5,3074
3,3075
5,3076
3,3077
5,3078
5,3079
5,3080
5,3081
3,3082
3,3083
3,3084
3,3085
0,3085
4,3085
1,3085
5,3086
0,3087
5,3088
5,3089
3,3090
3,3091
0,3091
4,3091
1,3091
5,3092
5,3093
5,3094
5,3095
3,3096
0,3096
4,3096
1,3096
0,3097
3,3098
0,3098
4,3098
1,3098
5,3099
0,3100
5,3101
3,3102
0,3102
4,3102
1,3102
5,3103
1,3104
5,3105
1,3106
5,3107
3,3108
5,3109
5,3110
5,3111
5,3112
5,3113
3,3114
0,3114
4,3114
1,3114
3,3115
0,3115
4,3115
1,3115
0,3116
3,3117
0,3117
4,3117
1,3117
3,3118
0,3118
4,3118
1,3118
5,3119
5,3120
0,3121
3,3122
0,3122
4,3122
1,3122
3,3123
0,3123
4,3123
1,3123
3,3124
0,3124
4,3124
1,3124
5,3125
1,3126
3,3127
0,3127
4,3127
1,3127
3,3128
0,3128
4,3128
1,3128
3,3129
0,3129
4,3129
1,3129
5,3130
3,3131
0,3131
4,3131
1,3131
5,3132
4,3133
3,3134
0,3134
4,3134
1,3134
3,3135
3,3136
0,3136
4,3136
1,3136
5,3137
3,3138
3,3139
0,3139
4,3139
1,3139
5,3140
3,3141
0,3141
4,3141
1,3141
3,3142
0,3142
4,3142
1,3142
3,3143
3,3144
0,3144
4,3144
1,3144
1,3145
3,3146
0,3146
4,3146
1,3146
3,3147
0,3147
4,3147
1,3147
5,3148
3,3149
0,3149
4,3149
1,3149
0,3150
3,3151
3,3152
0,3152
4,3152
1,3152
5,3153
5,3154
3,3155
0,3155
4,3155
1,3155
5,3156
5,3157
5,3158
3,3159
0,3159
4,3159
1,3159
3,3160
3,3161
3,3162
0,3163
3,3164
3,3165
0,3165
4,3165
1,3165
3,3166
0,3166
4,3166
1,3166
5,3167
3,3168
5,3169
3,3170
0,3170
4,3170
1,3170
5,3171
5,3172
3,3173
0,3173
4,3173
1,3173
3,3174
0,3174
4,3174
1,3174
3,3175
0,3175
4,3175
1,3175
3,3176
0,3176
4,3176
1,3176
3,3177
0,3177
4,3177
1,3177
5,3178
3,3179
0,3179
4,3179
1,3179
5,3180
5,3181
3,3182
0,3182
4,3182
1,3182
5,3183
3,3184
0,3184
4,3184
1,3184
5,3185
3,3186
0,3186
4,3186
1,3186
1,3187
0,3188
4,3189
3,3190
3,3191
3,3192
0,3192
4,3192
1,3192
3,3193
0,3193
4,3193
1,3193
3,3194
0,3194
4,3194
1,3194
1,3195
3,3196
5,3197
3,3198
0,3198
4,3198
1,3198
5,3199
5,3200
5,3201
3,3202
0,3202
4,3202
1,3202
3,3203
0,3203
4,3203
1,3203
3,3204
5,3205
5,3206
5,3207
0,3208
3,3209
0,3210
3,3211
3,3212
3,3213
3,3214
3,3215
3,3216
0,3216
4,3216
1,3216
3,3217
3,3218
3,3219
0,3219
4,3219
1,3219
3,3220
0,3220
4,3220
1,3220
5,3221
5,3222
3,3223
0,3223
4,3223
1,3223
3,3224
5,3225
5,3226
3,3227
0,3227
4,3227
1,3227
1,3228
3,3229
5,3230
3,3231
3,3232
0,3232
4,3232
1,3232
3,3233
0,3233
4,3233
1,3233
5,3234
1,3235
3,3236
3,3237
0,3238
3,3239
0,3239
4,3239
1,3239
5,3240
1,3241
3,3242
3,3243
0,3243
4,3243
1,3243
5,3244
3,3245
3,3246
3,3247
3,3248
3,3249
3,3250
3,3251
3,3252
5,3253
1,3254
3,3255
3,3256
0,3256
4,3256
